twitter id,twitter text,lable 
1242209154300882945,"b'With the reported case of #coronavirus and increasing number of death world over, we need to follow the Public Health care and safety measures of social distancing and maintaining hygiene. https://t.co/GPyzy6vs5b'",1
1242065851458748416,"b'What would you do if your cousin, an NHS student nurse, was still visiting your elderly and very vulnerable grandmother for no good reason at all, and pretending to cough like it\xe2\x80\x99s all some big joke? #coronavirusuk #covid19UK #SocialDistancing'",1
1242066035282452480,"b""My family is reporting far better #SocialDistancing compliance in town today. Hope this is widespread. Nonetheless perhaps measures are still needed to enforce rules on the invariable number of idiots who'll always  ignore instructions. #coronavirusuk @IainDale""",1
1242184049600462849,"b'@SkyNewsBreak He\'s going to say ""if you don\'t listen to what I say I\'m going to be jolly well cross. No please make sure you social distance you little rascals"" either that or claim that he has an ""oven ready"" coronavirus exit deal....'",1
1242183231631511555,"b""Ironically, if some people don't want social distancing and they get their wish, then many will die, but those survivors would probably vote to re-elect the politician who failed to save the others' lives. #coronavirus""",0
1242043306973859840,b'These bizarre times call for reflection and I find myself thinking of my time in #Pakistan. Fond memories! Sending warm wishes to all my friends- Happy #PakistanDay2020 #StaySafe #CoronavirusPandemic #SocialDistancing',2
1242034624957542400,"b""Please please please, can we stop calling it #SocialDistancing', and instead call it '#PhysicalDistancing'... Whilst becoming physically isolated helps, becoming socially isolated does not... #COVID19Aus #WordsMatter  #pickUpThePhone #ViralKindness""",1
1242180120011472898,b'We are going to have to be in this for the long haul.  \n\nHong Kong loosened social distancing restrictions only for a resurgence of Covid-19 infections to put more lives in jeopardy. https://t.co/Y4PQaPGfZK https://t.co/JqbOX6XaQ9',1
1242045332919328768,"b'Morning! Did you know you can order books directly from our website, and we will ship them right to your door? * We even have a 30% off sale on all of our books.\n\nhttps://t.co/CKufm69c9v\n\n#MondayMotivation #SocialDistancing\n\n*UK only https://t.co/Vt4RU2SKjh'",2
1242046126448140290,"b'I was at @waecnigeria earlier today and to my greatest  surprise no sanitizers  or thermometers at the entrance gate, or reception.  I thought @jidesanwoolu  Ordered all public offices to shut down. No safety measures for their candidates or staff #SocialDistancing #COVID\xe3\x83\xbc19'",1
1242045205458673665,"b""If you ever think the #COVID\xe3\x83\xbc19 is to control world's population then you missed it, the good news is their replacement are being made during this self quarantine and social distancing , we'll get the results in months.""",2
1242045595176431616,"b""It's time to unlock the opportunity in the lockdown. Social distancing is giving us the time to do all the things we mean to, but keep putting off. So, go on and make the most of the extra time.\n\n#Covid_19 #Astervolunteers #StaySafe #StayAtHome https://t.co/wfxkadyu4P""",1
1242172333441404928,"b'Here\xe2\x80\x99s an article from 2015 that\xe2\x80\x99s taken on some unexpected relevance in 2020. If you\xe2\x80\x99re working from home as a result of #COVID-19/#coronavirus social distancing measures, you may find this article\xe2\x80\x99s advice helpful!\nhttps://t.co/6EcKWyQCfY'",1
1242167215140585478,"b'Follow PHA advice, travel only when necessary &amp; apply social distancing when using our services, to ensure we all stay safe &amp; limit the spread of #COVID19 #CoronaVirus https://t.co/wUZkn7wJ6d https://t.co/qiMedcWWqJ'",2
1242172698865709057,b'TOPIC: #SocialDistancing #coronavirus #Shutdown \nPeople: @realDonaldTrump @LindseyGrahamSC \nSenator Lindsey Graham Clashes with Trump over Social Distancing\nread the FULL Story Here:\nhttps://t.co/SE6fSXzwEJ https://t.co/3kJHfABqxa',0
1242040804069212160,"b'It\xe2\x80\x99s a new day, new week and NEW news desk! \nYup, coming to you this morning from my dining room, but still have my @FOX61News coffee mug! \xe2\x98\x95\xef\xb8\x8f Will you join me? How are you doing? #gm #SocialDistancing #workflow #ctnews #MondayMorning https://t.co/KZxAfgIKKu'",1
1242075498899005443,"b""I'm sick at home, 100% #selfisolating &amp; my musician friend @catrionasturton does a @facebookapp live music show\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb5 to brighten up my boring day\xf0\x9f\x98\x8d Thank you!!! Support local musicians because they bring joy to our lives!\xf0\x9f\x99\x8c #COVID\xe3\x83\xbc19 #SocialDistancing https://t.co/p9WnA2O5kS""",2
1242222384427544579,b'REALITY CHECK: More deaths will continue with #COVID19. To end social distancing would be a total dereliction of duty and irresponsible. Quit spinning this for your political gains. #DoYourJob https://t.co/tOMBq4X3lV',1
1242070423677927435,"b'We are leaving our porch area open, each day, for prayer and reflection. #SocialDistancing Yesterday we left bunches of daffodils for passers by to take - all were taken! We hope they were a blessing to all mums! \xe2\x81\xa6@churchofengland\xe2\x81\xa9 \xe2\x81\xa6@ChesterDiocese\xe2\x81\xa9  \xe2\x81\xa6\xe2\x81\xa6 https://t.co/VtYuO0fDAx'",1
1242041805299802112,"b""It's shocking and sad #people not taking #lockdown #seriously, it's #dangerous not only for you but community as a whole, your small mistake sustained big loss to country. I request to @DelhiPolice to strictly impose Social distancing and #lockdown @AmitShah https://t.co/vNN3waOmEA""",0
1242224970626990080,"b'Social distancing \xe2\x80\x93 physical distancing \xe2\x80\x93 is the single best way to keep the people around you safe and reduce the spread of #COVID19. No matter who you are, if you\xe2\x80\x99re doing your part, you are saving lives. https://t.co/4Ty2XicH6F'",2
1242102565933740033,"b'Where are you travelling to this quarantine season? \n\nPost your go-to apps and tag your friend who\xe2\x80\x99s joining you, I would love to meet up!  \xe2\x9c\x88\xef\xb8\x8f \n\n#socialdistancing #socialdistance #staysafe #socialmediaaddict #newfriends #makingthebestoutofabadsituation  #flightattendant https://t.co/kBk2c9o4W0'",2
1242099326832132098,"b""@CDPHE @CDPHE - be very helpful to see a cumulative case curve that incls. confirmed cases &amp; two projections: (1) based on current rate of infection and (2) Assuming increased social distancing. Community needs RT feedback on how we're doing. #FlattenTheCurve""",1
1242098395793195008,b'Ignorant ill informed fake of a president not modeling #SocialDistancing and totally over his head.  He can\xe2\x80\x99t answer the hard questions and isn\xe2\x80\x99t challenged by the press that should be holding his feet to the fires #MoscowMitchSlushFund https://t.co/KLScOGFDCs',1
1242100375240486913,b'Well... S4E4 of @WalkingDead_AMC \xe2\x80\x9cInfected\xe2\x80\x9d has a whole new meaning now... they had #SocialDistancing down right from the start! Binge watching #TWD is a great way to spend time locked indoors. You get to watch Norman Reedus grow up!',1
1242099867234811913,b'A chance here for all our budding cricketers to work on their core skills of throwing and catching! If you are able to get out in the garden whilst social distancing you may want to give these challengers a go! \xf0\x9f\x8f\x8f @PengamPrimary https://t.co/iMLLK7tWO6',1
1242097991969882112,b'Post training selfie with T guys! Buckman and Baker were practicing their social distancing on this picture lol #tmbl #bestjobieverhad #orlandofiredept #thebeastoftheeast #kcco #ltd #socialdistancing @ Universal\xe2\x80\xa6 https://t.co/5enMBz7pGl',1
1242152235376803840,"b""The dumbest damn thing out of this social distancing protect yourself campaign is the elbow bumping. Let's coach everyone to cough and sneeze there and then subsequently this is the socially acceptable alternative to handshaking in a pandemic. W..T..F...""",1
1242153045074608130,"b""Clearly we're going into lockdown because of some absolute knob heads treating sunny social distancing days as outings. YOU ARE RIDICULOUS AND ABSOLUTE MONSTERS. #COVIDIDIOTS #StayAtHomeSaveLives https://t.co/4EQGJf3RJQ""",1
1242159755331653638,"b'Population Density will drive #coronavirus #infection #R0 (expected # of cases directly generated by one case in a population):\n-#London 11,760/sq mi\n-#NYC (1st-US) 26.4k\n-#SanFrancisco (2nd-US) 16k\n-#Seattle (50th-US) 8k\n\n#COVID\xe3\x83\xbc19 #COVID19 #CoronavirusNewYork #SocialDistancing https://t.co/SAYdIdzNcq'",1
1242158094978666499,"b'This is super encouraging, but all the more reason to believe that \xe2\x80\x9csocial distancing\xe2\x80\x9d is a huge part of our way out of this.\n\nWe have a long way to go, and it will get worse before it gets better. STAY HOME. https://t.co/xieHmhNDVc'",1
1242122775164325890,"b'According to @CDCgov, social distancing can help slow the spread of #COVID19 in affected communities. This means avoiding crowded places and maintaining distance from others. https://t.co/4Jd1Tt1KHw https://t.co/3bhOWs33mj'",1
1242147989675806723,b'Stuck in a cramped space during #coronavirus? @NASA Astronaut Chris Cassidy has some advice on thriving during self-quarantine + social distancing. Great story from @michaelgreshko https://t.co/Vv7f1QtZCa via @NatGeoScience @NatGeo',1
1242151678352252929,"b'As social distancing becomes the need of the hour, here are some measures that CIOs can take to drive business continuity while ensuring safety. https://t.co/lQfbFSCy2g #Covid19 #CoronaVirus'",1
1242064852681703429,"b'Being at home can get tiring, however there are a million things you could do virtually. As you practice #SocialDistancing and good hygiene, seize the opportunity to improve or learn new skills.\n\n#MondayMotivaton #Ghana #Nigeria #WorkFromHome https://t.co/M0OWqjQLo3'",1
1242063933327859712,"b""A #Humble request to everyone #PLEASE don't share anything related to any #issues on any #SocialMedia portals without any #valid reasons.\n\nPeople are making #hype of everything without any #validpoints \n#StaySafe #staycalm #SocialDistancing""",1
1242057961469607936,"b'Happy Monday to all. Take a moment and breathe, identify why you\xe2\x80\x99re grateful today and know we will get through this. Keep washing your hands and #socialdistancing and we can beat this together. P.S. call a loved one &amp; check in.'",2
1242059215117697026,"b'This is a ventilator. Despite the big big and private hospitals in Abuja, No one can guarantee you getting 200 from all the hospitals. You know what that means? Stay safe and observe Social Distancing #COVID\xe3\x83\xbc19 is real https://t.co/wV02rvuuXC'",1
1242060774710927360,"b""Newtown kolkata, lockdown seems ineffective. We Indians are selfish, The military has to be used NOW to Flatten the curve via social distancing. It's now or never,30000 deaths are imminent if we go the Italy way ignoring the Korea way @narendramodi #LockdownNow #StayHome https://t.co/LakmPLerVM""",0
1242056404011298816,"b'While our physical space remains closed, virtual Ray is up and running from home offices, kitchens, sofas, and sheds all across the city. Stay safe, Newfoundland and Labrador. #socialdistancing #workingfromhome #hanginthere https://t.co/LU60k9UsrH'",1
1242057018741063684,b'Socially distant hiking at William O\xe2\x80\x99Brien State Park on a cloudy Sunday. It was great to see friends...from a safe distance!  #socialdistancing #sociallydistanthiking #williamobrienstatepark @minnesotadnr @danieljverde @adamregn @kerriajamison https://t.co/CpSEy9nEBB https://t.co/28sP1Tdbqg',2
1242054717091360775,"b'Exciting working from home development! The neighbours are having a skip delivered!\n\n#skip #workingfromhome #work #admin #worklife #socialdistancing @ Swaythling, Southampton, United Kingdom https://t.co/J2eUGXQkW6'",1
1242062881170108418,"b'@JohnTory @BTtoronto @CityMelanie #Coparenting &amp; #SocialDistancing #PhysicalDistancing  : What do families do when their child(ren) typically live in two separate households?  As social/physical distancing will be required for months, what are families to do?  How do we manage the risks?'",1
1242062030217121793,"b'If Public Health called tomorrow and told you that you had tested positive for COVID-19 and asked you to list all the places you had been and all the people you had been in contact with for the last 14 days, would you be proud of yourself, or embarrassed?\n\n#SocialDistancing'",2
1242062789402714113,b'Why is water bill payment and property tax payment still not online in Mangaluru? What kind of smart City is this @SmartMangaluru @CMofKarnataka @PMOIndia @TOIMangalore @tv9kannada \nThis is a much needed facility especially in such #SocialDistancing  times of #coronavirusinindia',1
1242057335641694208,"b""Practicing #socialdistancing and bummed about not getting a work out in? You have a few options:\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\n1. Online Yoga Classes with \n2. Daily online Gym Classes (Free) \n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\nLet us know how you're working on flattening the curve! #VisitSVG https://t.co/QxtFzwJ6VL""",1
1242195661665103873,b'Don\xe2\x80\x99t get it twisted - there is no social distancing in prisons or jails!  The population cannot protect themselves from Covid19 - it\xe2\x80\x99s up to us to keep on those that have control!  #humanrights #letthemout #givethemprotection #covid19 https://t.co/1KzdhzKLON',1
1242201301104185350,"b""#COVID19UG Let's all strictly follow the rules; handwashing with soap &amp; clean water, social distancing so as to protect each other.  battle against #covid19 is still on so far 8 new cases confirmed bringing the total to 9. #StaySafeUG @RTBAGUMA @UNAUGANDA @uhca_ug @MinofHealthUG""",1
1242058031694839812,"b""Lectures today markedly different. Instead of face-to-facing with my few hundred @DCU science undergraduates, we'll be zooming it. So I've included some baby Yoda drinking soup to keep us all calm.. #SocialDistancing https://t.co/0ZKarlxW9y""",1
1242054225414295553,"b'@CBCTheNational @chrisgloverCBC #Coparenting &amp; #SocialDistancing #PhysicalDistancing  : What do families do when their child(ren) typically live in two separate households?  As social/physical distancing will be required for months, what are families to do?  How do we manage the risks?'",1
1242050994600632322,b'Our beaches are finally closed here on the treasure coast. I\xe2\x80\x99m so torn about my restaurant. I want to try the curbside pickup as long as the law allows but I\xe2\x80\x99m nervous about coming in contact with the public at all! \xf0\x9f\x98\xa9 #SocialDistancing @RobertIrvine',1
1242120128159870977,"b'Please read national guidance on #SocialDistancing updated today now include children w #diabetes all clinics we are offering Skype clinics as an option . If you need HbA1c done, pls contact team #COVID19 @SONHStrust @mayng888 https://t.co/tsTnv4bYpP'",1
1242129393629016066,b'Valley Express News also demands the removal of restrictions on internet as it will help in keeping social distances and also getting proper information regarding pandemic #corona https://t.co/X3RGDpxQT9',1
1242129057107632129,"b'Due To The ongoing Spread of COVID-19 and at the advice of Public Officials and our community in an effort to support social distancing efforts, indoor extreme sports has decided to temporary close its facility. https://t.co/7KMbl8StPB'",2
1242121465907965953,b'They just spiked our curve in Utah.  #COVID\xe3\x83\xbc19 #CoronavirusPandemic #SocialDistancing Formula for #SpikingtheCurve: Hundreds of LDS missionaries from 1) around the world coming 2) after hours in a confined airplane to 3) hundreds in a SLC airport 4) touching. @GovHerbert https://t.co/S9x8JXm8pj',1
1242160617617854468,b'More older adults are at risk of elder abuse and neglect during #COVID19 related social distancing &amp; isolation. Congress can help #ProtectAllPeople by increasing funding for legal services. https://t.co/yjg7T9t8IM',0
1242145565015605250,"b'As stated earlier, we Indians cannot follow rules nor self-disciplined. We require another rule like Sec 144 to enforce social distancing &amp; preventing people from assembling in public. cc @sgkiron @d1pen @venkateshk @sendhil_perumal #coronoavirus #covid19 https://t.co/MXb3R5pITX'",1
1242144335996637185,"b""Like the rest of our industry, we at JAW are now working from home... And you should be too! If anyone is struggling with WFH or indeed in general, reach out for a chat, we're here! #gamedev #SocialDistancing #coronavirus #mentalhealth https://t.co/8EOx0TDpxk""",1
1242137886641860612,"b'Happy #NationalPuppyDay! During this time of #SocialDistancing it is important to recognize our furry companions and all that they do for us. Meet the #ProjectECHO team pups Charlie, Ginny, Skittles, and Roger! \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x90\xb6 https://t.co/ACWFLmc9CL'",1
1242133869249335309,"b""Well, I've successfully used up all the frozen black bananas to make loaves of banana bread. Delivered one to the neighbors doorstep.(the only time it's acceptable to ring the doorbell and run).\nButter tarts next?\n\n#COVID\xe3\x83\xbc19 has me #Baking\n\xf0\x9f\x8d\x9e \xf0\x9f\xa5\xa7 \xf0\x9f\x8d\xa5 \xf0\x9f\x8d\xaa\n#SocialDistancing""",2
1242133933887647753,"b'A border lockdown will not stop #COVID19 at this point. There are too many cases, and no border is impermeable. Closing borders will cause hardship with no upside. It\xe2\x80\x99s a distraction for the ignorant. #SocialDistancing works though'",0
1242134504350691329,b'When I bought this shirt I had no idea how useful it would be. From @CalgaryTrend #yyc #socialdistancing #schnauzer #miniatureschnauzers #dogoftheday #ratemydog #miniatureschnauzer #schnauzers #schnauzerlove #seniordogs #dogsofinsta #dogsofinstagram #seniordogs https://t.co/xJBTKvQDTE',1
1242136448775737351,"b'\xe0\xa5\xa7\xe0\xa5\xa8. (1) padmapurANa 51/88: Wash the hands, feet, and \n            face before eating. \n       (2) sushruta-saMhitA cikitsA 24/98: Never sit down \n            to eat without washing the hands and feet.\n\n#SanatanDharma #SocialDistancing #WashYourHands https://t.co/fzFVwWwqAu'",1
1242136859985285127,b'Today my Girls are officially - 3.23rd #Teenagers. 13 years old today and due to #CoVID19 #Socialdistancing #quarantine #lock-IN #ShelterInPLACE \ntheir #LooneyTunes &amp; #Chucks party has been postponed.  Like big\xe2\x80\xa6 https://t.co/MMcdo2ukTg',1
1242134559514337283,"b""@jKerrm @sj_ca1867 @CPAC_TV @JustinTrudeau It's quite obvious you don't understand. @JustinTrudeau has control over having a news conference with media in a tent that is not practicing #SocialDistancing he can do all of this over live video and take calls from the media #COVID19 #cndpoli""",1
1242135286827581440,"b'They may not be able to share hugs, but your kids can stay connected with grandparents during this unprecedented COVID-19 quarantine. #covid19 #grandparents #socialdistancing https://t.co/UTGPtoXlbp https://t.co/v63dCojVtf'",1
1242135995769905153,"b'Due to #SocialDistancing our meetings will now be online until further notice. Please join us for a #talk and #discussion around \n""#ExploringSpirituality""\n\nA course to develop our own sense of #spirituality  \nOpening a door to #discovery beyond #dogma\n\nSaturday 25th April'",2
1242136134949494804,b'Stuck at home and tired of 24 hour news. Enjoy these Latino-themed shows!\n#PartyofFive #Gentefied #OnMyBlock #MayansMC #Power #Vida #Streaming #SocialDistancing \nhttps://t.co/IctEt7jGnh',1
1242135815687491598,"b""(1/2) Day 8 of Isolation: I'm working on a midterm exam with a winter wonderland outside of my window. If ever there was a signal to stay home during a pandemic, it's a snowstorm at the end of March. Feeling tired, yet inspired. \n\n#SocialDistancing #WritingCommunity""",1
1242137845038489602,"b'While we\xe2\x80\x99re all feeling a bit stressed and isolated these days, watching a feel good movie can sometimes help. Take a peek at some of our staff\xe2\x80\x99s favorites. Enjoy! #socialdistancing #flattenthecurve https://t.co/4BMupaOwL4 https://t.co/huUMifxWer'",2
1242136569349275651,"b'A lot of bad feeling around at the moment but on my drive home from my office, saw teenagers gathered in parks well distanced, families walking well spaced and chemist queuing responsibly, the majority are listening...#SocialDistancing'",2
1242139504745558017,"b""The rich can leave overpopulated areas. The poor live there.\n\nThe rich can buy in panic; the poor panic, but can't buy.\n\nThe rich can go on leave\n The poor - no work, no pay.\n\nThis is #socialdistancing.\nFrom @ogie_rosa https://t.co/Xm8RmFReVJ""",1
1242140797471989761,"b'We\xe2\x80\x99ll be here to fight #COVIDnfld. But we need your help.\n\n\xe2\x9e\xa1\xef\xb8\x8fPractice #SocialDistancing\n\xe2\x9e\xa1\xef\xb8\x8fWash your hands \xf0\x9f\x96\x90\n\xe2\x9e\xa1\xef\xb8\x8fIf you return from travel, #SelfIsolate\n\n#FlattenTheCurve #StrongerTogether For more info: https://t.co/2YWFhy5MlN https://t.co/0V5qUDJCnx'",2
1242133793772716038,"b'This week we thought we would showcase some of our employees\' working-from-home ""offices"".  What kind of remote work spaces are you operating in? #COVID19Vancouver #COVID19BC #vancouverlawyers #socialdistancing https://t.co/wFrlWYEb4i'",1
1242133091843559424,"b'When your stylist said \xe2\x80\x9cgone in, won\xe2\x80\x99t nobody be there!\xe2\x80\x9d and you didn\xe2\x80\x99t realize she was saying SHE wouldn\xe2\x80\x99t be there either!!! Now is the perfect time to figure out how to maintain your own tresses!!!! #COVID19 #SocialDistancing https://t.co/OjhBkkB9GD'",1
1242127574869958656,"b""From @NYSDPS CEO John B. Rhodes: We are following @NYGovCuomo's instructions regarding employees working from home and for #socialdistancing. @NYSDPS continues to work diligently to ensure NY'ers can count on the availability of their critical utility services.""",1
1242128000616820745,b'Time! I\xe2\x80\x99d like the fast forward a few weeks... but don\xe2\x80\x99t want to wish my time away. Let\xe2\x80\x99s just live in the present and make the best of it #socialdistancing #bantry #timestandstill @ The Craft Shop Bantry https://t.co/Qtw9j2IZMV',2
1242127748694491136,b'The #nmuwildcatbattalion workout for today. Every day we\xe2\x80\x99ll be posting a workout so our cadets can stay fit while they\xe2\x80\x99re maintaining social distancing. Let\xe2\x80\x99s get after it wildcats! @ArmyROTC @NorthernMichU @3rdROTCBrigade #SocialDistancing #inourboots #ready #stayfit #Motivation https://t.co/knt8EzbFsr',1
1242127175714836482,"b""Today's social distancing ... Bee edition. \xf0\x9f\x90\x9d\xf0\x9f\x90\x9d\xf0\x9f\x90\x9d\xf0\x9f\x90\x9d Be like this Bumble and only pop out for your necessary groceries and some well distanced fresh air! \xf0\x9f\x8c\xbb\xf0\x9f\x8c\xbb\xf0\x9f\x8c\xbb #beelife #phdchat #phdlife #COVID\xe3\x83\xbc19 #AcademicChatter @Rothamsted https://t.co/L9yTR1fYCx""",1
1242127218408452096,"b""@cnnbrk We are under-reporting in the US.  With every daily increase, its sadly just the tip.  We don't have enough or adequate equipment to test as we want so the increases in Covid-19 represent a lot more.  stay safe and 6ft way! #COVID\xe3\x83\xbc19 #LockdownNow #SocialDistancing #6feetapart""",1
1242119532807958534,"b'Checking in with the team this morning, we\xe2\x80\x99re all safe and following guidelines. Planning a Zoom meeting/staff party this Friday.. info to follow!\n.\n.\n#Zoom  #createcocktails #healthybartender #SocialDistancing https://t.co/EITKhlYuHs'",1
1242139048698875906,"b'Everyone stay safe! #stayinside.  Per the Governor, Real Estate Brokers are no longer to show houses in-person.  #flattenthecurve #socialdistancing \nWe will be posting last weeks #closings, available #listings, plus\xe2\x80\xa6 https://t.co/mxidqmtnc2'",1
1242139112083202050,b'Keeping our brains active is key during this period of #SocialDistancing/ #SelfIsolation. Use online videos to learn a new skill... Or perhaps use an app to start learning a new language! Keeping @OxleasNHS and @bexleycare patients well and occupied during this time.',1
1242191682856275974,"b""Facts!! Stay home, especially young peeps, who fail to realize that they're making matters worse by not following recommendations by health professionals; like social distancing and quarantining themselves. https://t.co/ho1q8eE0MV""",0
1242192173308628992,b'Just #StayAtHomeSaveLives Thats the best thing u can do now and break this #Blockchain\nAvoid #crowdedplaces &amp; #StayHomeStaySafe\n #SocialDistancingNow\n#Contagion #AmazonPrime\n#movie reflects everything abt the current global circumstances of \n#COVID19 #QuarantineLife https://t.co/fl2chpFQVw',2
1242187236487106561,"b'Damn right. If it would have violated social distancing and several local, state, and federal statues, I would have hugged the girl who helped me at KFC today. You are doing God\xe2\x80\x99s work, ma\xe2\x80\x99am! https://t.co/3cn6XUKBjw'",1
1242187403600805900,"b'In order to promote social distancing which will help to stop the spread of the Covid-19 virus, we are asking all parents to think carefully before sending their children into school. https://t.co/h0E6UWEovX'",1
1242117642577760259,"b""Surprisingly difficult, and stressful, to remain 2m from people and ensure my working breed dog gets sufficient exercise thanks to the sheer number of people that give zero fucks about others' health #SocialDistancing""",0
1242114307166437376,"b'Microsoft teams meetings are going well during #COVID\xe3\x83\xbc19 outbreak! Fortunate to be able to continue to science, while also practicing #SocialDistancing to stay safe \xf0\x9f\x98\x83 \n\n@vikkirand @masood_zaka @peixun_zhou @AlexNewmanUK @blain_alex #TeamLymphoma @TU_NHC \xf0\x9f\xa7\xac\xf0\x9f\xa7\xaa https://t.co/wnDIqOAdGp'",1
1242115319054950405,b'-There will be a launch of Federal campaigns to educate the public on the importance of #socialdistancing\n- Team Canada and the Paralympic team will not be attending the 2020 Summer Olympics this year\n- $5B announced for Farmers and Agriculture to help the sector .... 2/3',2
1242116489974624256,b'Positive story of the day - because I need my Twitter feed to become more of a morale booster. The volunteer army helping self-isolating neighbours #SafeAtHome #QuarentineLife #SocialDistancing #coronavirusuk https://t.co/s2BNcDMMeN',1
1242115707933986818,"b'Fins to left, fins to the right! #tigerbeach #tigershark #grandbahama #shark #bahamas #itsbetterinthebahamas #diving #uwphotography #sharkdiving #tigersharks #savesharks #sharkdiving #sharkdiving #sharkdiver #socialdistancing #isolationcreation #globalfamily #MondayMorning https://t.co/MnHCFkNJU2'",1
1242130219307319296,"b'Be responsible , stay in self quarantine\n#COVIDIOTS \n#stupidity \n#IndiaFightsCorona \n#lockdown \n#prayforitaly \n#COVID2019 \n#COVID\xe3\x83\xbc19 \n#StayHomeIndia \n#StayAtHomeSaveLives\n#StayHome \n#StaySafe \n#SocialDistancingWorks \n#Social_Distancing https://t.co/uEmm8tEcRk'",1
1242124528102313987,b'Work from Home Quarantined:  Had to pull out the Keurig karafe because I\xe2\x80\x99m gonna need several cups today! \xe2\x98\x95\xef\xb8\x8f\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xf0\x9f\x92\xbb#quarantined #socialdistancing #currentlycaffeinating #coffee #coffeelover #coffeeroaster\xe2\x80\xa6 https://t.co/uahnrojsie',1
1242125260117479424,b'.#VIDEO: rain is coming down in Atlanta washing all the pollen away. Traffic is lighter because of #SocialDistancing #COVID19 Stay safe watch fpr ponding water on roads. @FOX5StormTeam has details on #fox5atl https://t.co/4siIaJK0sl',1
1242125224444866568,"b'Self quarantine, social distancing &amp; WFH (working from home)? The hot and new topics for 2020, and primary points of discussion as everyone bands together to try to stop the spread of #coronavirus\n\n\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x92\xbb@SkyeSherman\n\nhttps://t.co/Yt4Q2NVsP5\n\n#CanadianPharmacy #Quarantine #Covid19 https://t.co/Pty7GnanJS'",1
1242116321539756033,b'Avoid social distancing when you are in your DFA online class. Be with your classmates and instructors in a live class! Learning more together not alone.\n\n#onlinelearning #onlineclasses #thinkdfa #coronavirus #SocialDistancing https://t.co/7YlhmciNEO',1
1242114178829164546,"b'A great benefit to #SocialDistancing in the age of the #CoronavirusPandemic is the opportunity to focus less on things beyond our control refocusing on the future. To which end I present, 10 must-see #streaming films on #minimalism &amp; #Sustainability: https://t.co/4RHZeUWUvs'",2
1242112961940008962,b'It is week 2 of working from home. Our newest TrackFive tradition...sharing pics of our pets and giving them a job title \xf0\x9f\xa4\xa3 how are you staying connected to your coworkers from a distance? \n\n#SocialDistancing #remotework #officepets https://t.co/RhhkkXIb3Q',1
1242110645962780672,"b""Outdoors #SocialDistancing yesterday atop Vermont's Gile Mountain. Elevation 1,873 feet -- plus, you know, all those fire tower steps. Good, safe, distant views. #hikingadventures @NHSierraClub @Nature_NE @VermontLife @visitVTtoday @VTANR @VermontTourism https://t.co/TTTVjJG9b8""",1
1242133092384587779,b'Well after the weekends disaster of #SocialDistancing it looks like people have taken note both Windermere and Keswick in the lake district and stayed away #coronavirus #COVID\xe3\x83\xbc19 @cumbriatourism https://t.co/s0QqAK5tEW',1
1242133225859772423,"b'Corona virus - Lessons Learnt - Abhiram Modak\n#8 ""General population of most countries is horribly stupid and careless when it comes to health related risks"" #socialdistancing\n#covid19 #CoronavirusPandemic'",0
1242130954958680065,b'Are you struggling with #quarantine or #SocialDistancing? Who knows how to #isolate better than an astronaut?\nChris Hadfield has some wonderful suggestions for you. \nLINK: https://t.co/GSBQAoblRG\n#covid #astronaut #canadian \n@Cmdr_Hadfield #MondayMotivation',1
1242132348994551817,"b""Man I can't wait until this lockdown is over.  I'm gonna sprint out my front door, plant my feet, and do the BIGGEST candy-flip into 2030.\n\n#Corona \n#CoronaMemes \n#CovidMemes \n#Memes \n#Covid19 \n#SocialDistancing""",1
1242132570663518213,"b'saw an older gentleman struggling with two bags of shopping, he was hardly making any progress crossing the road. 4 teenagers walked towards him, noting social distancing, took his bags and carried them all the way back to his car. #COVID\xe3\x83\xbc19 #COVIDheroes'",1
1242124342810599427,"b""Oh thank you @rhwsprimary! So grateful the daily updates are continuing. We've implemented 'own uniform' to go with our home learning. Numeracy, literacy, Harry Potter and bushcraft done! #SocialDistancing #homelearning #StayHomeSaveLives https://t.co/tgKoYkzOFa""",1
1242124369813368848,"b'Best way to stop the spread of #coronavirus, everyone needs to act as if they are infected and #stayhome practice #SocialDistancing stay in #Isolation maintain #goodhygine. This is only the way to #BreakTheChain &amp; beat #CoronaPandemic #coronavirusindia #WuhanCoronavius #lockdown'",0
1242125795247771649,"b'Call me naive but tomorrow, when @DisneyPlusUK launches it will feel for a brief few moments that all is right with the world again. Planning on getting lost in a fantasy world #DisneyPlusUK #SocialDistancing'",2
